LAT,LON,YEAR,MO,DY,RH2M,T2M
6.79601,79.90121,2017,3,5,81.76,26.94
6.79601,79.90121,2017,3,6,80.09,27.52
6.79601,79.90121,2017,3,7,79.58,27.53
6.79601,79.90121,2017,3,8,78.53,27.69
6.79601,79.90121,2017,3,9,79.59,27.6
6.79601,79.90121,2017,3,10,84.52,27.15
6.79601,79.90121,2017,3,11,84.99,27.14
6.79601,79.90121,2017,3,12,83.69,27
6.79601,79.90121,2017,3,13,82.49,27.19
6.79601,79.90121,2017,3,14,83.31,27.09
6.79601,79.90121,2017,3,15,83.66,26.86
6.79601,79.90121,2017,3,16,79.41,27.02
6.79601,79.90121,2017,3,17,76.16,27.44
6.79601,79.90121,2017,3,18,78.38,27.2
6.79601,79.90121,2017,3,19,78.46,27.41
6.79601,79.90121,2017,3,20,80.72,27.53
6.79601,79.90121,2017,3,21,80.58,27.54
6.79601,79.90121,2017,3,22,72.28,28.03
6.79601,79.90121,2017,3,23,72.59,27.38
6.79601,79.90121,2017,3,24,73.56,27.4
6.79601,79.90121,2017,3,25,72.49,27.54
6.79601,79.90121,2017,3,26,66.55,27.96
6.79601,79.90121,2017,3,27,75.98,27.47
6.79601,79.90121,2017,3,28,82.55,26.95
6.79601,79.90121,2017,3,29,81.76,27.52
6.79601,79.90121,2017,3,30,84.01,27.62
6.79601,79.90121,2017,3,31,82.46,27.85
6.79601,79.90121,2017,4,1,82.74,27.6
6.79601,79.90121,2017,4,2,83.38,27.66
6.79601,79.90121,2017,4,3,83.19,27.75
6.79601,79.90121,2017,4,4,82.64,28.03
6.79601,79.90121,2017,4,5,84.05,27.93
6.79601,79.90121,2017,4,6,80.64,28.15
6.79601,79.90121,2017,4,7,83.37,28
6.79601,79.90121,2017,4,8,80.84,28.05
6.79601,79.90121,2017,4,9,82.48,27.85
6.79601,79.90121,2017,4,10,84.39,27.93
6.79601,79.90121,2017,4,11,84.5,28.26
6.79601,79.90121,2017,4,12,82.53,28.21
6.79601,79.90121,2017,4,13,84.17,27.83
6.79601,79.90121,2017,4,14,84.09,28.07
6.79601,79.90121,2017,4,15,83.79,28.41
6.79601,79.90121,2017,4,16,81.36,28.45
6.79601,79.90121,2017,4,17,82.52,28.46
6.79601,79.90121,2017,4,18,85.55,28.19
6.79601,79.90121,2017,4,19,83.28,28.21
6.79601,79.90121,2017,4,20,77.3,28.56
6.79601,79.90121,2017,4,21,74.03,28.61
6.79601,79.90121,2017,4,22,79.19,28.43
6.79601,79.90121,2017,4,23,83.03,28.41
6.79601,79.90121,2017,4,24,84.75,28.37
6.79601,79.90121,2017,4,25,83.65,28.54
6.79601,79.90121,2017,4,26,80.99,28.32
6.79601,79.90121,2017,4,27,82.02,28.17
6.79601,79.90121,2017,4,28,80.39,28.45
6.79601,79.90121,2017,4,29,78.43,28.47
6.79601,79.90121,2017,4,30,78.35,28.5
6.79601,79.90121,2017,5,1,79.39,28.26
6.79601,79.90121,2017,5,2,78.4,28.27
6.79601,79.90121,2017,5,3,78.89,27.99
6.79601,79.90121,2017,5,4,79.01,28.17
6.79601,79.90121,2017,5,5,80.38,28.27
6.79601,79.90121,2017,5,6,80.98,27.85
6.79601,79.90121,2017,5,7,79.02,27.95
6.79601,79.90121,2017,5,8,82.18,28.15
6.79601,79.90121,2017,5,9,83.89,28.15
6.79601,79.90121,2017,5,10,85.04,28.22
6.79601,79.90121,2017,5,11,83.48,28.12
6.79601,79.90121,2017,5,12,81.21,28.34
6.79601,79.90121,2017,5,13,85.71,28.15
6.79601,79.90121,2017,5,14,85.05,28.47
6.79601,79.90121,2017,5,15,82.5,28.91
6.79601,79.90121,2017,5,16,81.97,28.94
6.79601,79.90121,2017,5,17,84.1,28.78
6.79601,79.90121,2017,5,18,83.74,28.21
6.79601,79.90121,2017,5,19,85.24,27.41
6.79601,79.90121,2017,5,20,85.7,27.72
6.79601,79.90121,2017,5,21,85.47,27.53
6.79601,79.90121,2017,5,22,82.76,28.03
6.79601,79.90121,2017,5,23,84.59,27.6
6.79601,79.90121,2017,5,24,85.44,27.84
6.79601,79.90121,2017,5,25,86.08,28.08
6.79601,79.90121,2017,5,26,86.43,27.85
6.79601,79.90121,2017,5,27,85.64,27.85
6.79601,79.90121,2017,5,28,84.36,27.8
6.79601,79.90121,2017,5,29,86.54,27.49
6.79601,79.90121,2017,5,30,85.75,27.5
6.79601,79.90121,2017,5,31,84.74,27.59
6.79601,79.90121,2017,6,1,84.66,27.33
6.79601,79.90121,2017,6,2,82.89,27.11
6.79601,79.90121,2017,6,3,84.03,27.24
6.79601,79.90121,2017,6,4,85.99,27.41
6.79601,79.90121,2017,6,5,87.63,27.19
6.79601,79.90121,2017,6,6,88.58,27.35
6.79601,79.90121,2017,6,7,87.4,27.27
6.79601,79.90121,2017,6,8,87.15,27.23
6.79601,79.90121,2017,6,9,85.14,27.25
6.79601,79.90121,2017,6,10,84.49,27.2
6.79601,79.90121,2017,6,11,84.86,27.28
6.79601,79.90121,2017,6,12,85.09,27.21
6.79601,79.90121,2017,6,13,86.78,27.28
6.79601,79.90121,2017,6,14,86.27,27.36
6.79601,79.90121,2017,6,15,86.39,27.36
6.79601,79.90121,2017,6,16,87.56,27.38
6.79601,79.90121,2017,6,17,86.26,27.54
6.79601,79.90121,2017,6,18,86.83,27.51
6.79601,79.90121,2017,6,19,85.85,27.35
6.79601,79.90121,2017,6,20,88.43,26.85
6.79601,79.90121,2017,6,21,87.51,27.21
6.79601,79.90121,2017,6,22,86.5,27.3
6.79601,79.90121,2017,6,23,86.52,27.26
6.79601,79.90121,2017,6,24,83,26.81
6.79601,79.90121,2017,6,25,81.65,27.12
6.79601,79.90121,2017,6,26,83.47,27.18
6.79601,79.90121,2017,6,27,85.96,27.13
6.79601,79.90121,2017,6,28,84.49,27.16
6.79601,79.90121,2017,6,29,84.79,27.28
6.79601,79.90121,2017,6,30,85.61,27.44
6.79601,79.90121,2017,7,1,87.71,27.42
6.79601,79.90121,2017,7,2,83.19,27.3
6.79601,79.90121,2017,7,3,84.02,27.4
6.79601,79.90121,2017,7,4,83.84,27.32
6.79601,79.90121,2017,7,5,86.11,27.21
6.79601,79.90121,2017,7,6,82.69,27.22
6.79601,79.90121,2017,7,7,82.96,27.21
6.79601,79.90121,2017,7,8,84.94,26.91
6.79601,79.90121,2017,7,9,83.8,26.73
6.79601,79.90121,2017,7,10,83.28,27
6.79601,79.90121,2017,7,11,84.57,27.16
6.79601,79.90121,2017,7,12,84.2,27.09
6.79601,79.90121,2017,7,13,85.15,27.05
6.79601,79.90121,2017,7,14,84.72,27.17
6.79601,79.90121,2017,7,15,85.93,27.06
6.79601,79.90121,2017,7,16,85.36,27.07
6.79601,79.90121,2017,7,17,86,27.15
6.79601,79.90121,2017,7,18,85.76,27.2
6.79601,79.90121,2017,7,19,84.85,27.36
6.79601,79.90121,2017,7,20,82.98,27.55
6.79601,79.90121,2017,7,21,84.42,27.33
6.79601,79.90121,2017,7,22,83.47,27.5
6.79601,79.90121,2017,7,23,85.61,27.53
6.79601,79.90121,2017,7,24,84.2,27.59
6.79601,79.90121,2017,7,25,85.51,27.73
6.79601,79.90121,2017,7,26,87.07,27.65
6.79601,79.90121,2017,7,27,85.33,27.67
6.79601,79.90121,2017,7,28,85.33,27.63
6.79601,79.90121,2017,7,29,83.21,27.19
6.79601,79.90121,2017,7,30,82.6,27.33
6.79601,79.90121,2017,7,31,83.84,27.4
6.79601,79.90121,2017,8,1,85.43,27.2
6.79601,79.90121,2017,8,2,85.27,27.26
6.79601,79.90121,2017,8,3,85.5,27.31
6.79601,79.90121,2017,8,4,87.3,27.24
6.79601,79.90121,2017,8,5,87.01,27.23
6.79601,79.90121,2017,8,6,86.75,27.17
6.79601,79.90121,2017,8,7,87.02,26.87
6.79601,79.90121,2017,8,8,82.8,26.92
6.79601,79.90121,2017,8,9,84.9,27.2
6.79601,79.90121,2017,8,10,85.01,26.83
6.79601,79.90121,2017,8,11,85.38,26.74
6.79601,79.90121,2017,8,12,83.3,26.61
6.79601,79.90121,2017,8,13,85.9,26.54
6.79601,79.90121,2017,8,14,86.31,26.4
6.79601,79.90121,2017,8,15,85.48,26.56
6.79601,79.90121,2017,8,16,83.31,26.8
6.79601,79.90121,2017,8,17,83.55,27.17
6.79601,79.90121,2017,8,18,87.27,27.04
6.79601,79.90121,2017,8,19,84.03,27.01
6.79601,79.90121,2017,8,20,82.55,27.01
6.79601,79.90121,2017,8,21,84.45,26.89
6.79601,79.90121,2017,8,22,84.48,26.74
6.79601,79.90121,2017,8,23,86.98,26.59
6.79601,79.90121,2017,8,24,88.91,26.78
6.79601,79.90121,2017,8,25,88.56,26.88
6.79601,79.90121,2017,8,26,84.96,27.07
6.79601,79.90121,2017,8,27,84.78,27.1
6.79601,79.90121,2017,8,28,86.46,27.05
6.79601,79.90121,2017,8,29,85.92,27.01
6.79601,79.90121,2017,8,30,85.66,27.15
6.79601,79.90121,2017,8,31,86.26,27.02
6.79601,79.90121,2017,9,1,87.46,26.9
6.79601,79.90121,2017,9,2,84.19,26.94
6.79601,79.90121,2017,9,3,84.85,26.42
6.79601,79.90121,2017,9,4,87.66,26.58
6.79601,79.90121,2017,9,5,88.69,26.3
6.79601,79.90121,2017,9,6,84.85,26.64
6.79601,79.90121,2017,9,7,86.6,26.55
6.79601,79.90121,2017,9,8,87.94,26.4
6.79601,79.90121,2017,9,9,85.78,26.82
6.79601,79.90121,2017,9,10,87.55,26.91
6.79601,79.90121,2017,9,11,87.14,27.1
6.79601,79.90121,2017,9,12,85.68,26.96
6.79601,79.90121,2017,9,13,87.3,26.65
6.79601,79.90121,2017,9,14,84.37,26.8
6.79601,79.90121,2017,9,15,86.25,26.8
6.79601,79.90121,2017,9,16,85.77,27.1
6.79601,79.90121,2017,9,17,85.29,26.98
6.79601,79.90121,2017,9,18,85.33,26.85
6.79601,79.90121,2017,9,19,84.14,27.05
6.79601,79.90121,2017,9,20,85.3,27.08
6.79601,79.90121,2017,9,21,84.38,27.02
6.79601,79.90121,2017,9,22,82.97,27.15
6.79601,79.90121,2017,9,23,82.39,27.23
6.79601,79.90121,2017,9,24,84.59,27
6.79601,79.90121,2017,9,25,83.74,26.77
6.79601,79.90121,2017,9,26,82.96,26.96
6.79601,79.90121,2017,9,27,86.66,27
6.79601,79.90121,2017,9,28,83.96,27.22
6.79601,79.90121,2017,9,29,81.11,27.19
6.79601,79.90121,2017,9,30,84.1,27.22
6.79601,79.90121,2017,10,1,82.79,27.38
6.79601,79.90121,2017,10,2,83.41,27.51
6.79601,79.90121,2017,10,3,84.78,27.5
6.79601,79.90121,2017,10,4,83.93,27.53
6.79601,79.90121,2017,10,5,86.48,27.15
6.79601,79.90121,2017,10,6,87.1,26.75
6.79601,79.90121,2017,10,7,85.95,26.97
6.79601,79.90121,2017,10,8,88,26.73
6.79601,79.90121,2017,10,9,86.92,27.22
6.79601,79.90121,2017,10,10,88.04,26.86
6.79601,79.90121,2017,10,11,85.14,26.66
6.79601,79.90121,2017,10,12,85.73,27.09
6.79601,79.90121,2017,10,13,85.63,27.26
6.79601,79.90121,2017,10,14,86.07,27.39
6.79601,79.90121,2017,10,15,84,27.5
6.79601,79.90121,2017,10,16,83.84,27.57
6.79601,79.90121,2017,10,17,82.67,27.44
6.79601,79.90121,2017,10,18,83.96,27.39
6.79601,79.90121,2017,10,19,85.39,27.46
6.79601,79.90121,2017,10,20,85.81,27.53
6.79601,79.90121,2017,10,21,85.46,27.35
6.79601,79.90121,2017,10,22,86.54,27.25
6.79601,79.90121,2017,10,23,84.7,27.42
6.79601,79.90121,2017,10,24,84.32,27.09
6.79601,79.90121,2017,10,25,82.7,27.19
6.79601,79.90121,2017,10,26,83.12,26.75
6.79601,79.90121,2017,10,27,81.79,26.96
6.79601,79.90121,2017,10,28,83.54,26.95
6.79601,79.90121,2017,10,29,85.86,26.65
6.79601,79.90121,2017,10,30,85.13,26.88
6.79601,79.90121,2017,10,31,88.66,26.12
6.79601,79.90121,2017,11,1,86.85,26.24
6.79601,79.90121,2017,11,2,88.23,26.03
6.79601,79.90121,2017,11,3,85.57,26.61
6.79601,79.90121,2017,11,4,88.21,26.09
6.79601,79.90121,2017,11,5,84.18,26.22
6.79601,79.90121,2017,11,6,80.71,26.73
6.79601,79.90121,2017,11,7,81.36,26.68
6.79601,79.90121,2017,11,8,82.25,26.86
6.79601,79.90121,2017,11,9,83.74,26.63
6.79601,79.90121,2017,11,10,83.66,26.37
6.79601,79.90121,2017,11,11,86.27,26.81
6.79601,79.90121,2017,11,12,79.31,27.38
6.79601,79.90121,2017,11,13,85.04,27.04
6.79601,79.90121,2017,11,14,81.72,27.28
6.79601,79.90121,2017,11,15,79.84,27.05
6.79601,79.90121,2017,11,16,78.99,27.42
6.79601,79.90121,2017,11,17,74.75,27.5
6.79601,79.90121,2017,11,18,77.04,27.35
6.79601,79.90121,2017,11,19,84.79,26.96
6.79601,79.90121,2017,11,20,83.68,27.23
6.79601,79.90121,2017,11,21,82.34,27.2
6.79601,79.90121,2017,11,22,81.73,27.17
6.79601,79.90121,2017,11,23,80.47,27.36
6.79601,79.90121,2017,11,24,78.22,27.22
6.79601,79.90121,2017,11,25,81.38,26.38
6.79601,79.90121,2017,11,26,89.81,26.25
6.79601,79.90121,2017,11,27,87.78,26.75
6.79601,79.90121,2017,11,28,85.82,27.06
6.79601,79.90121,2017,11,29,90.22,26.98
6.79601,79.90121,2017,11,30,89.06,26.8
6.79601,79.90121,2017,12,1,88.62,26.6
6.79601,79.90121,2017,12,2,86.79,26.13
6.79601,79.90121,2017,12,3,80.48,26.65
6.79601,79.90121,2017,12,4,84.23,26.86
6.79601,79.90121,2017,12,5,85.69,26.51
6.79601,79.90121,2017,12,6,84.55,26.37
6.79601,79.90121,2017,12,7,81.32,26.52
6.79601,79.90121,2017,12,8,77.18,26.2
6.79601,79.90121,2017,12,9,68.03,26.44
6.79601,79.90121,2017,12,10,70.14,26.81
6.79601,79.90121,2017,12,11,74.92,27.17
6.79601,79.90121,2017,12,12,82.63,26.42
6.79601,79.90121,2017,12,13,86.94,26.13
6.79601,79.90121,2017,12,14,85.67,26.7
6.79601,79.90121,2017,12,15,83.57,26.93
6.79601,79.90121,2017,12,16,81.04,27.23
6.79601,79.90121,2017,12,17,81.49,26.93
6.79601,79.90121,2017,12,18,76.62,26.45
6.79601,79.90121,2017,12,19,81.16,26.52
6.79601,79.90121,2017,12,20,88.03,26.33
6.79601,79.90121,2017,12,21,82.46,26.58
6.79601,79.90121,2017,12,22,80.23,26.48
6.79601,79.90121,2017,12,23,76.25,26.6
6.79601,79.90121,2017,12,24,78.11,26.54
6.79601,79.90121,2017,12,25,82.76,26.71
6.79601,79.90121,2017,12,26,84.21,26.84
6.79601,79.90121,2017,12,27,82.36,26.64
6.79601,79.90121,2017,12,28,78.21,26.11
6.79601,79.90121,2017,12,29,76.05,25.97
6.79601,79.90121,2017,12,30,77.26,26.19
6.79601,79.90121,2017,12,31,76.16,26.47
6.79601,79.90121,2018,1,1,75.28,26.61
6.79601,79.90121,2018,1,2,72.46,26.73
6.79601,79.90121,2018,1,3,74.42,26.8
6.79601,79.90121,2018,1,4,75.65,26.09
6.79601,79.90121,2018,1,5,73.62,25.39
6.79601,79.90121,2018,1,6,68.84,25.16
6.79601,79.90121,2018,1,7,70.49,24.77
6.79601,79.90121,2018,1,8,75.13,25.04
6.79601,79.90121,2018,1,9,81.62,25.45
6.79601,79.90121,2018,1,10,81.68,26.12
6.79601,79.90121,2018,1,11,82.46,26.25
6.79601,79.90121,2018,1,12,79.37,26.53
6.79601,79.90121,2018,1,13,82.39,26.4
6.79601,79.90121,2018,1,14,81.13,26.41
6.79601,79.90121,2018,1,15,76.5,26.1
6.79601,79.90121,2018,1,16,77.66,25.83
6.79601,79.90121,2018,1,17,73.77,25.74
6.79601,79.90121,2018,1,18,71.86,25.59
6.79601,79.90121,2018,1,19,75.16,25.74
6.79601,79.90121,2018,1,20,75.46,25.48
6.79601,79.90121,2018,1,21,76.56,25.56
6.79601,79.90121,2018,1,22,77.12,25.76
6.79601,79.90121,2018,1,23,77.97,26.15
6.79601,79.90121,2018,1,24,76.96,26.17
6.79601,79.90121,2018,1,25,72.96,26.16
6.79601,79.90121,2018,1,26,73.95,26.38
6.79601,79.90121,2018,1,27,73.76,26.33
6.79601,79.90121,2018,1,28,73.44,26.23
6.79601,79.90121,2018,1,29,82.7,26.15
6.79601,79.90121,2018,1,30,85.86,26.62
6.79601,79.90121,2018,1,31,81.17,26.83
6.79601,79.90121,2018,2,1,79.23,26.87
6.79601,79.90121,2018,2,2,77.51,26.91
6.79601,79.90121,2018,2,3,75.44,26.76
6.79601,79.90121,2018,2,4,79.21,25.85
6.79601,79.90121,2018,2,5,79.49,26.29
6.79601,79.90121,2018,2,6,80.7,27.17
6.79601,79.90121,2018,2,7,82.02,26.82
6.79601,79.90121,2018,2,8,82.64,26.86
6.79601,79.90121,2018,2,9,79.75,26.91
6.79601,79.90121,2018,2,10,76.97,26.99
6.79601,79.90121,2018,2,11,72.21,26.94
6.79601,79.90121,2018,2,12,76.35,27.14
6.79601,79.90121,2018,2,13,73.41,27.18
6.79601,79.90121,2018,2,14,76.09,27.13
6.79601,79.90121,2018,2,15,78.98,27.43
6.79601,79.90121,2018,2,16,77.58,27.35
6.79601,79.90121,2018,2,17,69.35,26.77
6.79601,79.90121,2018,2,18,69,26.61
6.79601,79.90121,2018,2,19,70.36,26.56
6.79601,79.90121,2018,2,20,69.59,26.21
6.79601,79.90121,2018,2,21,67.29,26.14
6.79601,79.90121,2018,2,22,71.46,26.78
6.79601,79.90121,2018,2,23,72.73,27.24
6.79601,79.90121,2018,2,24,76.45,27.6
6.79601,79.90121,2018,2,25,82.37,27.32
6.79601,79.90121,2018,2,26,82.97,26.79
6.79601,79.90121,2018,2,27,84.07,26.64
6.79601,79.90121,2018,2,28,75.59,27.37
6.79601,79.90121,2018,3,1,71.69,27.65
6.79601,79.90121,2018,3,2,75.77,27.81
6.79601,79.90121,2018,3,3,78.62,27.53
6.79601,79.90121,2018,3,4,80.85,26.95
6.79601,79.90121,2018,3,5,79.16,27.53
6.79601,79.90121,2018,3,6,77.27,27.7
6.79601,79.90121,2018,3,7,74.81,27.45
6.79601,79.90121,2018,3,8,78.12,27.4
6.79601,79.90121,2018,3,9,77.07,27.35
6.79601,79.90121,2018,3,10,76.21,27.89
6.79601,79.90121,2018,3,11,78.28,27.59
6.79601,79.90121,2018,3,12,82.79,26.98
6.79601,79.90121,2018,3,13,79.75,27.3
6.79601,79.90121,2018,3,14,78.66,27.53
6.79601,79.90121,2018,3,15,77.46,27.59
6.79601,79.90121,2018,3,16,81.81,27.46
6.79601,79.90121,2018,3,17,80.1,27.82
6.79601,79.90121,2018,3,18,75.5,28.16
6.79601,79.90121,2018,3,19,76.66,28.05
6.79601,79.90121,2018,3,20,78.34,27.8
6.79601,79.90121,2018,3,21,81.84,27.38
6.79601,79.90121,2018,3,22,77.62,27.83
6.79601,79.90121,2018,3,23,79.16,28.01
6.79601,79.90121,2018,3,24,74.9,28.09
6.79601,79.90121,2018,3,25,70.78,27.47
6.79601,79.90121,2018,3,26,73.9,28.16
6.79601,79.90121,2018,3,27,79.89,27.92
6.79601,79.90121,2018,3,28,80.28,27.66
6.79601,79.90121,2018,3,29,77.94,28.06
6.79601,79.90121,2018,3,30,82.74,27.78
6.79601,79.90121,2018,3,31,85.39,27.78
6.79601,79.90121,2018,4,1,85.41,27.42
6.79601,79.90121,2018,4,2,82.8,27.37
6.79601,79.90121,2018,4,3,79.71,27.8
6.79601,79.90121,2018,4,4,78.31,27.72
6.79601,79.90121,2018,4,5,78.38,27.9
6.79601,79.90121,2018,4,6,82.42,27.81
6.79601,79.90121,2018,4,7,84.39,27.22
6.79601,79.90121,2018,4,8,69.74,28.19
6.79601,79.90121,2018,4,9,76.35,28.29
6.79601,79.90121,2018,4,10,78.23,28.18
6.79601,79.90121,2018,4,11,80.74,28.23
6.79601,79.90121,2018,4,12,79.27,28.12
6.79601,79.90121,2018,4,13,78.88,27.66
6.79601,79.90121,2018,4,14,82.41,27.7
6.79601,79.90121,2018,4,15,81.47,27.83
6.79601,79.90121,2018,4,16,79.32,28.45
6.79601,79.90121,2018,4,17,77.87,28.75
6.79601,79.90121,2018,4,18,80.61,28.21
6.79601,79.90121,2018,4,19,75.28,28.35
6.79601,79.90121,2018,4,20,80.59,28.14
6.79601,79.90121,2018,4,21,80.33,28.2
6.79601,79.90121,2018,4,22,84.78,27.86
6.79601,79.90121,2018,4,23,82.92,28.1
6.79601,79.90121,2018,4,24,83.51,28.16
6.79601,79.90121,2018,4,25,84.02,28.13
6.79601,79.90121,2018,4,26,84.82,28.14
6.79601,79.90121,2018,4,27,81.08,28.51
6.79601,79.90121,2018,4,28,83.54,27.95
6.79601,79.90121,2018,4,29,83.41,28.02
6.79601,79.90121,2018,4,30,83.68,28.52
6.79601,79.90121,2018,5,1,83.65,28.72
6.79601,79.90121,2018,5,2,86.09,28.56
6.79601,79.90121,2018,5,3,75.58,28.7
6.79601,79.90121,2018,5,4,80.93,28.49
6.79601,79.90121,2018,5,5,83.99,27.67
6.79601,79.90121,2018,5,6,83.96,27.62
6.79601,79.90121,2018,5,7,84.87,27.64
6.79601,79.90121,2018,5,8,85.36,27.61
6.79601,79.90121,2018,5,9,87.32,27.27
6.79601,79.90121,2018,5,10,86.65,27
6.79601,79.90121,2018,5,11,85.13,27.59
6.79601,79.90121,2018,5,12,88.12,27.2
6.79601,79.90121,2018,5,13,86.18,27.2
6.79601,79.90121,2018,5,14,82.6,27.92
6.79601,79.90121,2018,5,15,86.25,27.54
6.79601,79.90121,2018,5,16,88.42,27.15
6.79601,79.90121,2018,5,17,88.12,26.74
6.79601,79.90121,2018,5,18,87.63,26.78
6.79601,79.90121,2018,5,19,86.39,27.24
6.79601,79.90121,2018,5,20,86.61,27.34
6.79601,79.90121,2018,5,21,84.38,27.43
6.79601,79.90121,2018,5,22,83.8,28.02
6.79601,79.90121,2018,5,23,86.92,27.26
6.79601,79.90121,2018,5,24,86.15,27.48
6.79601,79.90121,2018,5,25,84.62,27.36
6.79601,79.90121,2018,5,26,85.84,27.41
6.79601,79.90121,2018,5,27,85,28.01
6.79601,79.90121,2018,5,28,85.24,28.03
6.79601,79.90121,2018,5,29,84.77,28.04
6.79601,79.90121,2018,5,30,86.27,28.01
6.79601,79.90121,2018,5,31,87.13,27.98
6.79601,79.90121,2018,6,1,88.58,27.61
6.79601,79.90121,2018,6,2,89.06,27.33
6.79601,79.90121,2018,6,3,87.97,27.53
6.79601,79.90121,2018,6,4,87.84,27.61
6.79601,79.90121,2018,6,5,87.76,27.63
6.79601,79.90121,2018,6,6,89.87,27.5
6.79601,79.90121,2018,6,7,88.01,27.37
6.79601,79.90121,2018,6,8,87.73,27.52
6.79601,79.90121,2018,6,9,88.7,27.47
6.79601,79.90121,2018,6,10,88.51,27.43
6.79601,79.90121,2018,6,11,86.84,27.48
6.79601,79.90121,2018,6,12,86.63,27.43
6.79601,79.90121,2018,6,13,87.54,27.28
6.79601,79.90121,2018,6,14,86.26,27.31
6.79601,79.90121,2018,6,15,88.74,27.07
6.79601,79.90121,2018,6,16,84.75,27.09
6.79601,79.90121,2018,6,17,84.51,26.98
6.79601,79.90121,2018,6,18,85.77,27.04
6.79601,79.90121,2018,6,19,84.62,27.08
6.79601,79.90121,2018,6,20,82.76,27.1
6.79601,79.90121,2018,6,21,85.81,27.1
6.79601,79.90121,2018,6,22,88.01,26.98
6.79601,79.90121,2018,6,23,87.38,27.03
6.79601,79.90121,2018,6,24,89.26,26.95
6.79601,79.90121,2018,6,25,86.08,26.84
6.79601,79.90121,2018,6,26,88.05,26.98
6.79601,79.90121,2018,6,27,87.08,26.9
6.79601,79.90121,2018,6,28,86.15,26.77
6.79601,79.90121,2018,6,29,83.9,26.5
6.79601,79.90121,2018,6,30,85.82,26.8
6.79601,79.90121,2018,7,1,86.87,26.72
6.79601,79.90121,2018,7,2,87.57,26.78
6.79601,79.90121,2018,7,3,87.03,26.76
6.79601,79.90121,2018,7,4,87.11,26.9
6.79601,79.90121,2018,7,5,86.26,27.05
6.79601,79.90121,2018,7,6,88.47,26.91
6.79601,79.90121,2018,7,7,86.75,26.86
6.79601,79.90121,2018,7,8,85.32,26.87
6.79601,79.90121,2018,7,9,88.22,26.89
6.79601,79.90121,2018,7,10,86.79,26.52
6.79601,79.90121,2018,7,11,87.44,26.45
6.79601,79.90121,2018,7,12,88.14,26.51
6.79601,79.90121,2018,7,13,87.35,26.6
6.79601,79.90121,2018,7,14,87.09,26.64
6.79601,79.90121,2018,7,15,89.13,26.41
6.79601,79.90121,2018,7,16,87.73,26.26
6.79601,79.90121,2018,7,17,86.98,26.29
6.79601,79.90121,2018,7,18,89.77,26.18
6.79601,79.90121,2018,7,19,91.31,26.1
6.79601,79.90121,2018,7,20,85.71,26.14
6.79601,79.90121,2018,7,21,91.68,26.16
6.79601,79.90121,2018,7,22,91.14,26.08
6.79601,79.90121,2018,7,23,90.85,25.98
6.79601,79.90121,2018,7,24,90.72,25.94
6.79601,79.90121,2018,7,25,91.12,25.96
6.79601,79.90121,2018,7,26,89.87,26.13
6.79601,79.90121,2018,7,27,90.89,25.98
6.79601,79.90121,2018,7,28,88.6,26.06
6.79601,79.90121,2018,7,29,88.8,25.97
6.79601,79.90121,2018,7,30,90.6,26.13
6.79601,79.90121,2018,7,31,90.8,25.94
6.79601,79.90121,2018,8,1,91.34,26.12
6.79601,79.90121,2018,8,2,90.53,26.24
6.79601,79.90121,2018,8,3,90.71,26.26
6.79601,79.90121,2018,8,4,88.09,26.28
6.79601,79.90121,2018,8,5,88.16,26.45
6.79601,79.90121,2018,8,6,87.13,26.32
6.79601,79.90121,2018,8,7,88.64,26.28
6.79601,79.90121,2018,8,8,91.12,26.12
6.79601,79.90121,2018,8,9,90.77,25.96
6.79601,79.90121,2018,8,10,89.75,26.16
6.79601,79.90121,2018,8,11,90.46,26.07
6.79601,79.90121,2018,8,12,91.21,26.16
6.79601,79.90121,2018,8,13,90.19,26.06
6.79601,79.90121,2018,8,14,85.55,26.15
6.79601,79.90121,2018,8,15,87.18,26.1
6.79601,79.90121,2018,8,16,85.62,25.8
6.79601,79.90121,2018,8,17,87.49,25.96
6.79601,79.90121,2018,8,18,89.24,25.47
6.79601,79.90121,2018,8,19,88.17,25.68
6.79601,79.90121,2018,8,20,89.68,25.69
6.79601,79.90121,2018,8,21,89.22,25.79
6.79601,79.90121,2018,8,22,88.28,25.75
6.79601,79.90121,2018,8,23,87.26,25.85
6.79601,79.90121,2018,8,24,89.1,25.7
6.79601,79.90121,2018,8,25,90.48,25.59
6.79601,79.90121,2018,8,26,90.15,25.57
6.79601,79.90121,2018,8,27,88.15,25.86
6.79601,79.90121,2018,8,28,88.57,25.75
6.79601,79.90121,2018,8,29,88.72,25.69
6.79601,79.90121,2018,8,30,85.79,25.91
6.79601,79.90121,2018,8,31,87.75,25.93
6.79601,79.90121,2018,9,1,87,26.04
6.79601,79.90121,2018,9,2,85.56,26.25
6.79601,79.90121,2018,9,3,86.18,26.08
6.79601,79.90121,2018,9,4,84.07,26.25
6.79601,79.90121,2018,9,5,80.16,26.42
6.79601,79.90121,2018,9,6,81.46,26.74
6.79601,79.90121,2018,9,7,80.14,26.84
6.79601,79.90121,2018,9,8,81.7,26.56
6.79601,79.90121,2018,9,9,81.57,26.81
6.79601,79.90121,2018,9,10,81.83,26.8
6.79601,79.90121,2018,9,11,80.85,26.79
6.79601,79.90121,2018,9,12,81.05,26.61
6.79601,79.90121,2018,9,13,79.92,26.79
6.79601,79.90121,2018,9,14,78.96,27.07
